Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD001,CLOUD100,1.0,2.0,2.2,0.7,2.0,2.5
CLOUD001,CLOUD101,1.0,1.2380952381,1.73333333333,0.614285714286,0.6666666666666666,1.9761904761904763
CLOUD001,CLOUD102,1.0,1.66666666667,1.73333333333,0.4,1.3333333333333333,2.111111111111111
CLOUD001,CLOUD103,1.0,0,None,None,None,None
CLOUD001,CLOUD104,1.0,0,2.5,2.0,2.6666666666666665,2.6666666666666665
CLOUD001,CLOUD105,1.0,2.0,2.0,0.5,2.0,2.3333333333333335
CLOUD001,CLOUD106,1.0,1.5,1.23529411765,-0.0147058823529,0.0,1.7619047619047619
CLOUD001,CLOUD107,1.0,1.0,2.0,1.0,2.0,2.0
CLOUD001,CLOUD108,1.0,0,None,None,None,None
CLOUD001,CLOUD109,1.0,1.59523809524,2.04444444444,0.746825396825,0.3333333333333333,2.4285714285714284
CLOUD001,CLOUD110,1.0,1.625,2.36363636364,1.05113636364,2.0,2.75
CLOUD001,CLOUD111,1.0,0,3.0,2.5,3.0,3.0
CLOUD001,CLOUD112,1.0,1.14285714286,1.61538461538,0.543956043956,0.3333333333333333,1.9047619047619047
CLOUD001,CLOUD113,1.0,1.5,1.6,0.35,0.6666666666666666,2.0
CLOUD001,CLOUD114,1.0,1.29032258065,1.8,0.654838709677,1.0,2.0806451612903225
CLOUD001,CLOUD115,1.0,1.1935483871,1.5,0.403225806452,0.3333333333333333,1.7956989247311828
CLOUD001,CLOUD116,1.0,1.5,2.42105263158,1.17105263158,1.6666666666666667,2.9166666666666665
CLOUD001,CLOUD117,1.0,2.28571428571,1.9,0.257142857143,1.6666666666666667,2.380952380952381
CLOUD001,CLOUD118,1.0,0,3.25,2.75,3.3333333333333335,3.3333333333333335
CLOUD001,CLOUD119,1.0,1.33333333333,1.33333333333,0.166666666667,0.6666666666666666,1.8148148148148149
CLOUD001,CLOUD120,1.0,0,None,None,None,None
CLOUD001,CLOUD121,1.0,1.6,1.84615384615,0.546153846154,1.3333333333333333,2.1666666666666665
CLOUD001,CLOUD122,1.0,1.44642857143,2.05084745763,0.827633171913,1.0,2.3333333333333335
CLOUD001,CLOUD123,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD124,1.0,1.75,2.0,0.625,2.0,2.3333333333333335
CLOUD001,CLOUD125,1.0,2.0,2.72727272727,1.22727272727,2.6666666666666665,3.0
CLOUD001,CLOUD126,1.0,2.07142857143,2.11764705882,0.581932773109,2.0,2.4047619047619047
CLOUD001,CLOUD127,1.0,4.0,2.6,0.1,2.6666666666666665,2.8333333333333335
CLOUD001,CLOUD128,1.0,0,None,None,None,None
CLOUD001,CLOUD129,1.0,3.0,2.0,0.0,2.0,2.3333333333333335
CLOUD001,CLOUD130,1.0,1.0,1.28571428571,0.285714285714,1.3333333333333333,1.6666666666666667
CLOUD001,CLOUD131,1.0,0,None,None,None,None
CLOUD001,CLOUD132,1.0,2.33333333333,2.0,0.333333333333,2.0,2.3333333333333335
CLOUD001,CLOUD133,1.0,1.48,2.10714285714,0.867142857143,1.6666666666666667,2.3466666666666667
CLOUD001,CLOUD134,1.0,2.21428571429,2.41176470588,0.804621848739,2.0,2.6666666666666665
CLOUD001,CLOUD135,1.0,0,None,None,None,None
CLOUD001,CLOUD136,1.0,1.4,1.46153846154,0.261538461538,0.6666666666666666,1.9333333333333333
CLOUD001,CLOUD137,1.0,0,4.0,3.5,4.0,4.0
CLOUD001,CLOUD138,1.0,0,2.25,1.75,2.3333333333333335,2.3333333333333335
CLOUD001,CLOUD139,1.0,1.26666666667,1.38888888889,0.255555555556,0.3333333333333333,1.8222222222222222
CLOUD001,CLOUD140,1.0,0,None,None,None,None
CLOUD001,CLOUD141,1.0,1.77272727273,1.84,0.453636363636,1.3333333333333333,2.1515151515151514
CLOUD001,CLOUD142,1.0,1.375,1.52631578947,0.338815789474,0.6666666666666666,1.9583333333333333
CLOUD001,CLOUD143,1.0,1.41379310345,1.75,0.543103448276,0.6666666666666666,2.0689655172413794
CLOUD001,CLOUD144,1.0,2.0,1.0,-0.5,0.6666666666666666,1.5833333333333333
CLOUD001,CLOUD145,1.0,2.5,2.4,0.65,2.0,2.6666666666666665
CLOUD001,CLOUD146,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD147,1.0,2.25,2.27272727273,0.647727272727,2.0,2.5833333333333335
CLOUD001,CLOUD148,1.0,1.0,2.0,1.0,2.0,2.142857142857143
CLOUD001,CLOUD149,1.0,2.0,2.0,0.5,2.0,2.25
CLOUD001,CLOUD150,1.0,1.75,1.71428571429,0.339285714286,1.6666666666666667,2.1666666666666665
CLOUD001,CLOUD151,1.0,1.0,1.6,0.6,1.6666666666666667,1.8333333333333333
CLOUD001,CLOUD152,1.0,1.14285714286,1.95833333333,0.886904761905,1.3333333333333333,2.111111111111111
CLOUD001,CLOUD153,1.0,0,2.25,1.75,2.3333333333333335,2.3333333333333335
CLOUD001,CLOUD154,1.0,0,None,None,None,None
CLOUD001,CLOUD155,1.0,1.8,2.30434782609,0.904347826087,2.0,2.65
CLOUD001,CLOUD156,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD157,1.0,2.0,2.2,0.7,2.3333333333333335,2.3333333333333335
CLOUD001,CLOUD158,1.0,1.25,1.27272727273,0.147727272727,0.6666666666666666,1.7916666666666667
CLOUD001,CLOUD159,1.0,2.5,2.27272727273,0.522727272727,2.0,2.625
CLOUD001,CLOUD160,1.0,1.15384615385,1.5625,0.485576923077,1.0,2.0256410256410255
CLOUD001,CLOUD161,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD162,1.0,0,None,None,None,None
CLOUD001,CLOUD163,1.0,1.33333333333,2.0,0.833333333333,1.6666666666666667,2.7777777777777777
CLOUD001,CLOUD164,1.0,2.0,2.0,0.5,2.0,2.0
CLOUD001,CLOUD165,1.0,1.33333333333,1.44444444444,0.277777777778,0.6666666666666666,1.8888888888888888
CLOUD001,CLOUD166,1.0,1.5,1.71428571429,0.464285714286,1.3333333333333333,2.25
CLOUD001,CLOUD167,1.0,0,2.5,2.0,2.6666666666666665,2.6666666666666665
CLOUD001,CLOUD168,1.0,1.26666666667,1.72222222222,0.588888888889,1.3333333333333333,2.088888888888889
CLOUD001,CLOUD169,1.0,1.41666666667,1.62962962963,0.421296296296,0.3333333333333333,2.0694444444444446
CLOUD001,CLOUD170,1.0,3.0,2.0,0.0,2.0,2.2222222222222223
CLOUD001,CLOUD171,1.0,2.0,1.6,0.1,1.6666666666666667,1.8333333333333333
CLOUD001,CLOUD172,1.0,3.0,2.4,0.4,2.3333333333333335,2.6666666666666665
CLOUD001,CLOUD173,1.0,1.30769230769,1.625,0.471153846154,1.3333333333333333,1.9743589743589745
CLOUD001,CLOUD174,1.0,1.57142857143,1.83870967742,0.552995391705,0.6666666666666666,2.1547619047619047
CLOUD001,CLOUD175,1.0,2.33333333333,2.0,0.333333333333,1.6666666666666667,2.5555555555555554
CLOUD001,CLOUD176,1.0,1.6,2.25,0.95,2.0,2.533333333333333
CLOUD001,CLOUD177,1.0,0,1.5,1.0,1.6666666666666667,1.6666666666666667
CLOUD001,CLOUD178,1.0,1.42857142857,1.64705882353,0.432773109244,0.6666666666666666,2.0476190476190474
CLOUD001,CLOUD179,1.0,1.4,2.125,0.925,2.0,2.4
CLOUD001,CLOUD180,1.0,2.0,2.33333333333,0.833333333333,2.0,2.7222222222222223
CLOUD001,CLOUD181,1.0,2.0,2.16666666667,0.666666666667,2.0,2.4444444444444446
CLOUD001,CLOUD182,1.0,1.33333333333,0.833333333333,-0.333333333333,0.6666666666666666,1.5555555555555556
CLOUD001,CLOUD183,1.0,0,None,None,None,None
CLOUD001,CLOUD184,1.0,2.33333333333,2.2380952381,0.571428571429,1.6666666666666667,2.537037037037037
CLOUD001,CLOUD185,1.0,0,None,None,None,None
CLOUD001,CLOUD186,1.0,1.64285714286,1.83870967742,0.517281105991,1.0,2.1547619047619047
CLOUD001,CLOUD187,1.0,2.375,2.18181818182,0.494318181818,1.6666666666666667,2.5
CLOUD001,CLOUD188,1.0,2.25,2.0,0.375,2.0,2.4166666666666665
CLOUD001,CLOUD189,1.0,1.71428571429,2.2,0.842857142857,2.3333333333333335,2.5238095238095237
CLOUD001,CLOUD190,1.0,0,3.0,2.5,3.0,3.0
CLOUD001,CLOUD191,1.0,2.0,1.14285714286,-0.357142857143,0.6666666666666666,1.6666666666666667
CLOUD001,CLOUD192,1.0,2.28571428571,2.35294117647,0.710084033613,2.0,2.5952380952380953
CLOUD001,CLOUD193,1.0,1.45714285714,1.76315789474,0.534586466165,0.6666666666666666,2.0761904761904764
CLOUD001,CLOUD194,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD195,1.0,1.1,1.15384615385,0.103846153846,0.3333333333333333,1.6333333333333333
CLOUD001,CLOUD196,1.0,1.16666666667,0.888888888889,-0.194444444444,0.3333333333333333,1.5555555555555556
CLOUD001,CLOUD197,1.0,0,None,None,None,None
CLOUD001,CLOUD198,1.0,2.0,2.45454545455,0.954545454545,2.0,2.75
CLOUD001,CLOUD199,1.0,3.0,2.28571428571,0.285714285714,2.3333333333333335,2.75
CLOUD001,CLOUD200,1.0,1.625,2.42105263158,1.10855263158,2.0,2.7083333333333335
CLOUD001,CLOUD201,1.0,2.0,2.2,0.7,2.3333333333333335,2.3333333333333335
CLOUD001,CLOUD202,1.0,0,2.25,1.75,2.3333333333333335,2.3333333333333335
CLOUD001,CLOUD203,1.0,0,3.0,2.5,3.0,3.0
CLOUD001,CLOUD204,1.0,2.23076923077,2.375,0.759615384615,2.0,2.769230769230769
CLOUD001,CLOUD205,1.0,1.20618556701,1.83,0.726907216495,0.6666666666666666,2.0412371134020617
CLOUD001,CLOUD206,1.0,2.2,2.0,0.4,2.0,2.066666666666667
CLOUD001,CLOUD207,1.0,None,2.2,None,2.3333333333333335,2.3333333333333335
CLOUD001,CLOUD208,1.0,0,None,None,None,None
CLOUD001,CLOUD209,1.0,1.41666666667,1.46666666667,0.258333333333,0.6666666666666666,1.9722222222222223
CLOUD001,CLOUD210,1.0,0,None,None,None,None
CLOUD001,CLOUD211,1.0,1.5,2.0,0.75,2.0,2.1666666666666665
CLOUD001,CLOUD212,1.0,2.0,1.6,0.1,1.6666666666666667,1.8333333333333333
CLOUD001,CLOUD213,1.0,2.33333333333,2.16666666667,0.5,2.3333333333333335,2.3333333333333335
CLOUD001,CLOUD214,1.0,1.16666666667,0.888888888889,-0.194444444444,0.3333333333333333,1.5
CLOUD001,CLOUD215,1.0,1.75,1.36363636364,-0.0113636363636,0.6666666666666666,1.8333333333333333
CLOUD001,CLOUD216,1.0,0,None,None,None,None
CLOUD001,CLOUD217,1.0,3.0,2.16666666667,0.166666666667,2.0,2.4444444444444446
CLOUD001,CLOUD218,1.0,1.23076923077,1.375,0.259615384615,0.6666666666666666,1.8205128205128205
CLOUD001,CLOUD219,1.0,1.17910447761,1.90510948905,0.815557250245,1.0,2.08955223880597
CLOUD001,CLOUD220,1.0,0,None,None,None,None
CLOUD001,CLOUD221,1.0,1.2,1.5,0.4,0.3333333333333333,1.9555555555555555
CLOUD001,CLOUD222,1.0,2.0,2.16666666667,0.666666666667,2.3333333333333335,2.4444444444444446
CLOUD001,CLOUD223,1.0,2.14285714286,2.3,0.728571428571,2.0,2.619047619047619
CLOUD001,CLOUD224,1.0,4.0,3.0,0.5,3.0,3.0
CLOUD001,CLOUD225,1.0,2.0,1.57142857143,0.0714285714286,1.3333333333333333,1.8333333333333333
CLOUD001,CLOUD226,1.0,1.73333333333,1.88888888889,0.522222222222,0.6666666666666666,2.4
CLOUD001,CLOUD227,1.0,2.2,2.25,0.65,2.0,2.533333333333333
CLOUD001,CLOUD228,1.0,0,None,None,None,None
CLOUD001,CLOUD229,1.0,1.85714285714,1.9,0.471428571429,1.6666666666666667,2.142857142857143
CLOUD001,CLOUD230,1.0,2.0,1.6,0.1,1.6666666666666667,1.8333333333333333
CLOUD001,CLOUD231,1.0,1.66666666667,1.16666666667,-0.166666666667,1.0,1.7777777777777777
CLOUD001,CLOUD232,1.0,3.16666666667,2.44444444444,0.361111111111,2.3333333333333335,2.8333333333333335
CLOUD001,CLOUD233,1.0,3.0,2.0,0.0,2.0,2.111111111111111
CLOUD001,CLOUD234,1.0,1.18699186992,1.80952380952,0.716027874564,0.6666666666666666,2.046070460704607
CLOUD001,CLOUD235,1.0,2.04347826087,2.38461538462,0.862876254181,2.0,2.652173913043478
CLOUD001,CLOUD236,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD237,1.0,1.15384615385,1.4375,0.360576923077,1.3333333333333333,1.8974358974358974
CLOUD001,CLOUD238,1.0,2.33333333333,1.83333333333,0.166666666667,1.6666666666666667,2.2222222222222223
CLOUD001,CLOUD239,1.0,1.2,2.125,1.025,2.0,2.3333333333333335
CLOUD001,CLOUD240,1.0,3.0,3.0,1.0,3.0,3.0
CLOUD001,CLOUD241,1.0,2.2,2.30769230769,0.707692307692,2.0,2.533333333333333
CLOUD001,CLOUD242,1.0,0,3.25,2.75,3.3333333333333335,3.3333333333333335
CLOUD001,CLOUD243,1.0,1.52173913043,1.80769230769,0.546822742475,1.3333333333333333,2.101449275362319
CLOUD001,CLOUD244,1.0,1.33333333333,1.22222222222,0.0555555555556,0.6666666666666666,1.9444444444444444
CLOUD001,CLOUD245,1.0,1.66666666667,1.83333333333,0.5,1.6666666666666667,2.2222222222222223
CLOUD001,CLOUD246,1.0,1.6,1.625,0.325,1.3333333333333333,2.1333333333333333
CLOUD001,CLOUD247,1.0,1.16666666667,1.44444444444,0.361111111111,1.3333333333333333,1.7222222222222223
CLOUD001,CLOUD248,1.0,0,2.5,2.0,2.6666666666666665,2.6666666666666665
CLOUD001,CLOUD249,1.0,1.27777777778,1.61904761905,0.480158730159,1.3333333333333333,1.9814814814814814
CLOUD001,CLOUD250,1.0,2.0,2.0,0.5,2.0,2.111111111111111
CLOUD001,CLOUD251,1.0,1.61904761905,1.79166666667,0.482142857143,1.0,2.3174603174603177
CLOUD001,CLOUD252,1.0,0,None,None,None,None
CLOUD001,CLOUD253,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD254,1.0,1.4,1.5,0.3,1.3333333333333333,1.9333333333333333
CLOUD001,CLOUD255,1.0,1.77777777778,1.5,0.111111111111,0.6666666666666666,2.111111111111111
CLOUD001,CLOUD256,1.0,2.0,1.9,0.4,1.3333333333333333,2.4761904761904763
CLOUD001,CLOUD257,1.0,2.0,2.4,0.9,2.3333333333333335,2.6666666666666665
CLOUD001,CLOUD258,1.0,1.0,2.6,1.6,2.6666666666666665,2.8333333333333335
CLOUD001,CLOUD259,1.0,0,None,None,None,None
CLOUD001,CLOUD260,1.0,1.5,2.2,0.95,2.0,2.4722222222222223
CLOUD001,CLOUD261,1.0,2.25,2.28571428571,0.660714285714,2.3333333333333335,2.5833333333333335
CLOUD001,CLOUD262,1.0,1.625,1.89473684211,0.582236842105,0.6666666666666666,2.2916666666666665
CLOUD001,CLOUD263,1.0,0,2.25,1.75,2.3333333333333335,2.3333333333333335
CLOUD001,CLOUD264,1.0,2.0,2.4,0.9,2.3333333333333335,2.8333333333333335
CLOUD001,CLOUD265,1.0,0,None,None,None,None
CLOUD001,CLOUD266,1.0,0,None,None,None,None
CLOUD001,CLOUD267,1.0,1.28571428571,2.6,1.45714285714,2.3333333333333335,3.0476190476190474
CLOUD002,CLOUD003,0,2.33333333333,3.42857142857,2.2619047619,3.0,3.5
CLOUD002,CLOUD004,0,2.0,3.5,2.5,3.0,3.6666666666666665
CLOUD002,CLOUD005,0,1.83333333333,3.42857142857,2.5119047619,3.0,3.5
CLOUD002,CLOUD006,0,1.71428571429,3.25,2.39285714286,2.0,3.2857142857142856
CLOUD002,CLOUD007,0,3.0,3.33333333333,1.83333333333,3.0,3.5
CLOUD002,CLOUD008,0,0,3.0,3.0,3.0,3.0
CLOUD002,CLOUD009,0,0,3.0,3.0,3.0,3.0
CLOUD002,CLOUD010,0,2.33333333333,3.25,2.08333333333,3.0,3.3333333333333335
CLOUD002,CLOUD011,0,1.73333333333,3.5,2.63333333333,3.0,3.533333333333333
CLOUD002,CLOUD012,0,2.16666666667,3.30769230769,2.22435897436,2.0,3.4166666666666665
CLOUD002,CLOUD013,0,1.73684210526,3.45,2.58157894737,3.0,3.473684210526316
CLOUD002,CLOUD014,0,3.0,3.33333333333,1.83333333333,3.0,3.5
CLOUD002,CLOUD015,0,3.0,3.33333333333,1.83333333333,3.0,3.5
CLOUD002,CLOUD016,0,1.66666666667,3.23076923077,2.39743589744,3.0,3.25
CLOUD002,CLOUD017,0,1.41666666667,3.0,2.29166666667,2.0,3.0833333333333335
CLOUD002,CLOUD018,0,2.0,3.4,2.4,3.0,3.5
CLOUD002,CLOUD019,0,0,3.0,3.0,3.0,3.0
CLOUD002,CLOUD020,0,1.33333333333,3.0,2.33333333333,3.0,3.0
CLOUD002,CLOUD021,0,3.0,3.0,1.5,3.0,3.0
CLOUD002,CLOUD022,0,0,4.0,4.0,4.0,4.0
CLOUD002,CLOUD023,0,1.63636363636,3.26470588235,2.44652406417,2.0,3.303030303030303
CLOUD002,CLOUD024,0,1.16176470588,2.92753623188,2.34665387894,1.0,2.9558823529411766
CLOUD002,CLOUD025,0,1.48275862069,3.16666666667,2.42528735632,2.0,3.206896551724138
CLOUD002,CLOUD026,0,2.0,3.0,2.0,3.0,3.0
CLOUD002,CLOUD027,0,1.33333333333,2.5,1.83333333333,2.0,2.6666666666666665
CLOUD002,CLOUD028,0,2.0,2.66666666667,1.66666666667,2.0,3.0
CLOUD002,CLOUD029,0,2.33333333333,3.46153846154,2.29487179487,3.0,3.5
CLOUD002,CLOUD030,0,0,None,None,None,None
CLOUD002,CLOUD031,0,1.28571428571,2.93333333333,2.29047619048,2.0,3.0
